utilization.gpu [%], memory.used [MiB], timestamp
10, 1467, 2024/06/09 19:25:51.067
10, 1467, 2024/06/09 19:25:51.269
10, 1467, 2024/06/09 19:25:51.470
10, 1467, 2024/06/09 19:25:51.671
11, 1467, 2024/06/09 19:25:51.873
11, 1467, 2024/06/09 19:25:52.074
11, 1467, 2024/06/09 19:25:52.276
10, 1467, 2024/06/09 19:25:52.477
9, 1467, 2024/06/09 19:25:52.679
9, 1467, 2024/06/09 19:25:52.880
10, 1467, 2024/06/09 19:25:53.081
12, 1467, 2024/06/09 19:25:53.283
10, 1467, 2024/06/09 19:25:53.485
11, 1467, 2024/06/09 19:25:53.686
10, 1467, 2024/06/09 19:25:53.887
9, 1467, 2024/06/09 19:25:54.089
10, 1467, 2024/06/09 19:25:54.291
11, 1467, 2024/06/09 19:25:54.493
5, 1467, 2024/06/09 19:25:54.694
5, 1467, 2024/06/09 19:25:54.895
6, 1336, 2024/06/09 19:25:55.097
7, 533, 2024/06/09 19:25:55.299
15, 624, 2024/06/09 19:25:55.509
20, 736, 2024/06/09 19:25:55.710
15, 736, 2024/06/09 19:25:55.911
8, 736, 2024/06/09 19:25:56.113
8, 736, 2024/06/09 19:25:56.314
7, 736, 2024/06/09 19:25:56.515
7, 736, 2024/06/09 19:25:56.717
8, 736, 2024/06/09 19:25:56.918
7, 736, 2024/06/09 19:25:57.120
7, 736, 2024/06/09 19:25:57.321
7, 736, 2024/06/09 19:25:57.523
10, 736, 2024/06/09 19:25:57.724
10, 736, 2024/06/09 19:25:57.926
10, 736, 2024/06/09 19:25:58.127
10, 736, 2024/06/09 19:25:58.329
10, 736, 2024/06/09 19:25:58.530
10, 736, 2024/06/09 19:25:58.731
10, 736, 2024/06/09 19:25:58.933
9, 736, 2024/06/09 19:25:59.134
9, 736, 2024/06/09 19:25:59.336
10, 736, 2024/06/09 19:25:59.537
11, 736, 2024/06/09 19:25:59.738
10, 736, 2024/06/09 19:25:59.940
10, 736, 2024/06/09 19:26:00.142
10, 736, 2024/06/09 19:26:00.343
10, 736, 2024/06/09 19:26:00.544
10, 736, 2024/06/09 19:26:00.746
10, 736, 2024/06/09 19:26:00.947
10, 736, 2024/06/09 19:26:01.149
10, 736, 2024/06/09 19:26:01.350
10, 736, 2024/06/09 19:26:01.551
10, 736, 2024/06/09 19:26:01.753
10, 736, 2024/06/09 19:26:01.954
10, 736, 2024/06/09 19:26:02.156
10, 736, 2024/06/09 19:26:02.358
9, 736, 2024/06/09 19:26:02.559
11, 736, 2024/06/09 19:26:02.761
10, 736, 2024/06/09 19:26:02.962
10, 736, 2024/06/09 19:26:03.164
10, 736, 2024/06/09 19:26:03.366
11, 736, 2024/06/09 19:26:03.567
9, 736, 2024/06/09 19:26:03.769
10, 736, 2024/06/09 19:26:03.970
10, 736, 2024/06/09 19:26:04.172
10, 736, 2024/06/09 19:26:04.373
10, 736, 2024/06/09 19:26:04.575
10, 736, 2024/06/09 19:26:04.776
10, 736, 2024/06/09 19:26:04.977
10, 736, 2024/06/09 19:26:05.179
10, 736, 2024/06/09 19:26:05.381
8, 736, 2024/06/09 19:26:05.582
5, 685, 2024/06/09 19:26:05.783
8, 513, 2024/06/09 19:26:05.986
19, 606, 2024/06/09 19:26:06.219
14, 940, 2024/06/09 19:26:06.420
10, 981, 2024/06/09 19:26:06.622
9, 981, 2024/06/09 19:26:06.823
15, 981, 2024/06/09 19:26:07.024
8, 981, 2024/06/09 19:26:07.226
10, 981, 2024/06/09 19:26:07.427
9, 981, 2024/06/09 19:26:07.628
9, 981, 2024/06/09 19:26:07.829
9, 981, 2024/06/09 19:26:08.030
13, 981, 2024/06/09 19:26:08.232
12, 981, 2024/06/09 19:26:08.433
15, 981, 2024/06/09 19:26:08.634
12, 981, 2024/06/09 19:26:08.836
13, 981, 2024/06/09 19:26:09.037
13, 981, 2024/06/09 19:26:09.239
14, 981, 2024/06/09 19:26:09.440
14, 981, 2024/06/09 19:26:09.642
14, 981, 2024/06/09 19:26:09.843
14, 981, 2024/06/09 19:26:10.044
